ZCTA,year,Real_GDP_per_capita_ZCTA,Unemployment_Rate_ZCTA
12976,2023,44310.03111764197,3.7
12976,2024,44994.79675487406,3.8
12976,2025,44994.79675487406,3.8
12976,2026,44994.79675487406,3.8
12977,2012,42574.84799507427,9.7
12977,2013,43832.52464770557,8.5
12977,2014,42849.00418062372,6.9
12977,2015,42054.51260702223,6.0
12977,2016,42896.8833153305,5.3
12977,2017,41877.27693324521,5.3
12977,2018,42498.27384746123,4.7
12977,2019,43378.718964041094,4.4
12977,2020,42828.17528427376,7.7
12977,2021,45697.900445685445,4.7
12977,2022,45677.557899315,3.5
12977,2023,46233.36775736493,3.5
12977,2024,48648.867842368825,3.5
12977,2025,48648.867842368825,3.5
12977,2026,48648.867842368825,3.5
12978,2012,46006.82861163801,9.6
12978,2013,46733.9581212203,8.5
12978,2014,46346.7619187902,6.6
12978,2015,47561.74124176205,5.8
12978,2016,47319.2425259077,5.4
12978,2017,46805.614183199665,5.2
12978,2018,45833.30232327367,4.3
12978,2019,45924.89495798319,4.2
12978,2020,44388.1829015869,7.8
12978,2021,45441.9625908021,4.7
12978,2022,46735.527969427276,3.4
12978,2023,47570.65084806697,3.4
12978,2024,48538.968293716534,3.7
12978,2025,48538.968293716534,3.7
12978,2026,48538.968293716534,3.7
12979,2012,46006.82861163801,9.6
12979,2013,46733.9581212203,8.5
12979,2014,46346.7619187902,6.6
12979,2015,47561.74124176205,5.8
12979,2016,47319.2425259077,5.4
12979,2017,46805.614183199665,5.2
12979,2018,45833.30232327367,4.3
12979,2019,45924.89495798319,4.2
12979,2020,44388.1829015869,7.8
12979,2021,45441.9625908021,4.7
12979,2022,46735.527969427276,3.4
12979,2023,47570.65084806697,3.4
12979,2024,48538.968293716534,3.7
12979,2025,48538.968293716534,3.7
12979,2026,48538.968293716534,3.7
12980,2012,39049.71190692906,9.82733
12980,2013,39680.30082653906,9.15457
12980,2014,39077.74362144551,7.39095
12980,2015,38696.73014337368,6.64552
12980,2016,39295.297014503514,5.9273299999999995
12980,2017,40097.25167929033,6.15457
12980,2018,39697.370916519925,5.2363800000000005
12980,2019,40691.08551216419,4.87276
12980,2020,40062.58597769695,8.10905
12980,2021,41752.124203334606,4.936380000000001
12980,2022,43893.11697583856,3.7727600000000003
12980,2023,44692.00170325068,3.80914
12980,2024,45632.56964750564,3.9455199999999997
12980,2025,45632.56964750564,3.9455199999999997
12980,2026,45632.56964750564,3.9455199999999997
12981,2012,45963.374764532775,9.60059
12981,2013,46689.06797416354,8.50354
12981,2014,46298.083798006955,6.60413
12981,2015,47504.72417723757,5.80413
12981,2016,47266.997344891795,5.402360000000001
12981,2017,46760.45933863822,5.20531
12981,2018,45792.89764129727,4.30531
12981,2019,45890.802909426675,4.20354
12981,2020,44358.259723720505,7.802359999999999
12981,2021,45417.725838706145,4.70118
12981,2022,46717.60524101991,3.40177
12981,2023,47551.41319165747,3.40177
12981,2024,48518.057681637365,3.70059
12981,2025,48518.057681637365,3.70059
12981,2026,48518.057681637365,3.70059
12983,2012,39832.70586369268,9.7
12983,2013,40550.758213240966,8.918320000000001
12983,2014,39535.37209430336,7.178880000000001
12983,2015,39156.47488803278,6.348600000000001
12983,2016,39806.365681641764,5.6486
12983,2017,39977.38864217817,5.85776
12983,2018,40048.85497640072,5.0486
12983,2019,41125.272824034415,4.67888
12983,2020,40379.80588176723,8.0486
12983,2021,42655.415901853994,4.839440000000001
12983,2022,44297.25492955107,3.6394400000000005
12983,2023,44892.41745215009,3.6394400000000005
12983,2024,46101.24948016748,3.7091600000000002
12983,2025,46101.24948016748,3.7091600000000002
12983,2026,46101.24948016748,3.7091600000000002
12985,2012,46006.82861163801,9.6
12985,2013,46733.9581212203,8.5
12985,2014,46346.7619187902,6.6
12985,2015,47561.74124176205,5.8
12985,2016,47319.2425259077,5.4
12985,2017,46805.614183199665,5.2
12985,2018,45833.30232327367,4.3
12985,2019,45924.89495798319,4.2
12985,2020,44388.1829015869,7.8
12985,2021,45441.9625908021,4.7
12985,2022,46735.527969427276,3.4
12985,2023,47570.65084806697,3.4
12985,2024,48538.968293716534,3.7
12985,2025,48538.968293716534,3.7
12985,2026,48538.968293716534,3.7
12986,2012,38685.27762662795,9.71358
12986,2013,39184.633654738376,9.10582
12986,2014,38200.91305268525,7.3097
12986,2015,37983.036090347596,6.5155199999999995
12986,2016,38552.7730387432,5.81358
12986,2017,39253.03694907775,6.10582
12986,2018,39061.02147424964,5.20388
12986,2019,40204.654073532154,4.80776
12986,2020,39396.03390260406,8.1903
12986,2021,41378.62818521302,4.90388
12986,2022,43718.61075050231,3.7077600000000004
12986,2023,44350.76904705818,3.71164
12986,2024,45062.81651362642,3.8155200000000002
12986,2025,45062.81651362642,3.8155200000000002
12986,2026,45062.81651362642,3.8155200000000002
12987,2012,42574.84799507427,9.7
12987,2013,43832.52464770557,8.5
12987,2014,42849.00418062372,6.9
12987,2015,42054.51260702223,6.0
12987,2016,42896.8833153305,5.3
12987,2017,41877.27693324521,5.3
12987,2018,42498.27384746123,4.7
12987,2019,43378.718964041094,4.4
12987,2020,42828.17528427376,7.7
12987,2021,45697.900445685445,4.7
12987,2022,45677.557899315,3.5
12987,2023,46233.36775736493,3.5
12987,2024,48648.867842368825,3.5
12987,2025,48648.867842368825,3.5
12987,2026,48648.867842368825,3.5
12989,2012,38641.76978024123,9.7
12989,2013,39125.458620074176,9.1
12989,2014,38096.23297247633,7.3
12989,2015,37897.83200032479,6.5
12989,2016,38464.1270994832,5.8
12989,2017,39152.2506982093,6.1
12989,2018,38985.05114083399,5.2
12989,2019,40146.58164332009,4.8
12989,2020,39316.45783948527,8.2
12989,2021,41334.03850674188,4.9
12989,2022,43697.77739190832,3.7
12989,2023,44310.03111764197,3.7
12989,2024,44994.79675487406,3.8
12989,2025,44994.79675487406,3.8
12989,2026,44994.79675487406,3.8
12992,2012,46006.82861163801,9.6
12992,2013,46733.9581212203,8.5
12992,2014,46346.7619187902,6.6
12992,2015,47561.74124176205,5.8
12992,2016,47319.2425259077,5.4
12992,2017,46805.614183199665,5.2
12992,2018,45833.30232327367,4.3
12992,2019,45924.89495798319,4.2
12992,2020,44388.1829015869,7.8
12992,2021,45441.9625908021,4.7
12992,2022,46735.527969427276,3.4
12992,2023,47570.65084806697,3.4
12992,2024,48538.968293716534,3.7
12992,2025,48538.968293716534,3.7
12992,2026,48538.968293716534,3.7
12993,2012,42574.84799507427,9.7
12993,2013,43832.52464770557,8.5
12993,2014,42849.00418062372,6.9
12993,2015,42054.51260702223,6.0
12993,2016,42896.8833153305,5.3
12993,2017,41877.27693324521,5.3
12993,2018,42498.27384746123,4.7
12993,2019,43378.718964041094,4.4
12993,2020,42828.17528427376,7.7
12993,2021,45697.900445685445,4.7
12993,2022,45677.557899315,3.5
12993,2023,46233.36775736493,3.5
12993,2024,48648.867842368825,3.5
12993,2025,48648.867842368825,3.5
12993,2026,48648.867842368825,3.5
12996,2012,42574.84799507427,9.7
12996,2013,43832.52464770557,8.5
12996,2014,42849.00418062372,6.9
12996,2015,42054.51260702223,6.0
12996,2016,42896.8833153305,5.3
12996,2017,41877.27693324521,5.3
12996,2018,42498.27384746123,4.7
12996,2019,43378.718964041094,4.4
12996,2020,42828.17528427376,7.7
12996,2021,45697.900445685445,4.7
12996,2022,45677.557899315,3.5
12996,2023,46233.36775736493,3.5
12996,2024,48648.867842368825,3.5
12996,2025,48648.867842368825,3.5
12996,2026,48648.867842368825,3.5
12997,2012,42574.84799507427,9.7
12997,2013,43832.52464770557,8.5
12997,2014,42849.00418062372,6.9
12997,2015,42054.51260702223,6.0
12997,2016,42896.8833153305,5.3
12997,2017,41877.27693324521,5.3
12997,2018,42498.27384746123,4.7
12997,2019,43378.718964041094,4.4
12997,2020,42828.17528427376,7.7
12997,2021,45697.900445685445,4.7
12997,2022,45677.557899315,3.5
12997,2023,46233.36775736493,3.5
12997,2024,48648.867842368825,3.5
12997,2025,48648.867842368825,3.5
12997,2026,48648.867842368825,3.5
12998,2012,42574.84799507427,9.7
12998,2013,43832.52464770557,8.5
12998,2014,42849.00418062372,6.9
12998,2015,42054.51260702223,6.0
12998,2016,42896.8833153305,5.3
12998,2017,41877.27693324521,5.3
12998,2018,42498.27384746123,4.7
12998,2019,43378.718964041094,4.4
12998,2020,42828.17528427376,7.7
12998,2021,45697.900445685445,4.7
12998,2022,45677.557899315,3.5
12998,2023,46233.36775736493,3.5
12998,2024,48648.867842368825,3.5
12998,2025,48648.867842368825,3.5
12998,2026,48648.867842368825,3.5
13020,2012,61003.667577721004,8.0
13020,2013,60915.81558337379,7.0
13020,2014,62637.10770151493,5.6
13020,2015,65126.68902206701,4.9
13020,2016,64806.75601635268,4.5
13020,2017,64887.42305979865,4.6
13020,2018,65037.008769661305,3.9
13020,2019,66628.84060983625,3.7
13020,2020,66054.48548979583,7.9
13020,2021,68319.41333887054,4.9
13020,2022,68610.05628868785,3.3
13020,2023,68534.43543196669,3.3
13020,2024,70909.98314219304,3.5
13020,2025,70909.98314219304,3.5
13020,2026,70909.98314219304,3.5
13021,2012,35198.83019967949,8.39924
13021,2013,36626.353842276076,7.598859999999999
13021,2014,37866.437395741086,5.99924
13021,2015,37323.625432622764,5.399050000000001
13021,2016,36453.687767729956,5.19867
13021,2017,36205.09286747249,4.99924
13021,2018,36365.980343358744,4.4988600000000005
13021,2019,37744.11052326559,4.199050000000001
13021,2020,37921.14711870643,7.70038
13021,2021,39308.95870558584,4.80019
13021,2022,40642.741179770135,3.49962
13021,2023,40606.80748632174,3.49962
13021,2024,42027.515919302525,3.6996200000000004
13021,2025,42027.515919302525,3.6996200000000004
13021,2026,42027.515919302525,3.6996200000000004
13024,2012,35149.70767586597,8.4
13024,2013,36580.11601309254,7.6
13024,2014,37819.28352981486,6.0
13024,2015,37270.699051679025,5.4
13024,2016,36399.7143886373,5.2
13024,2017,36150.492699788476,5.0
13024,2018,36311.40168990721,4.5
13024,2019,37689.12506372799,4.2
13024,2020,37867.59202111594,7.7
13024,2021,39253.733914679884,4.8
13024,2022,40589.50212686267,3.5
13024,2023,40553.64398256788,3.5
13024,2024,41972.5347673904,3.7
13024,2025,41972.5347673904,3.7
13024,2026,41972.5347673904,3.7
13026,2012,35149.70767586597,8.4
13026,2013,36580.11601309254,7.6
13026,2014,37819.28352981486,6.0
13026,2015,37270.699051679025,5.4
13026,2016,36399.7143886373,5.2
13026,2017,36150.492699788476,5.0
13026,2018,36311.40168990721,4.5
13026,2019,37689.12506372799,4.2
13026,2020,37867.59202111594,7.7
13026,2021,39253.733914679884,4.8
13026,2022,40589.50212686267,3.5
13026,2023,40553.64398256788,3.5
13026,2024,41972.5347673904,3.7
13026,2025,41972.5347673904,3.7
13026,2026,41972.5347673904,3.7
13027,2012,60972.642825838775,8.00048
13027,2013,60886.612743889455,7.00072
13027,2014,62607.326312508885,5.60048
13027,2015,65093.261834102545,4.9006
13027,2016,64772.667566399425,4.50084
13027,2017,64852.93874336664,4.60048
13027,2018,65002.5380411656,3.9007199999999997
13027,2019,66594.11295118091,3.7006000000000006
13027,2020,66020.66121763342,7.899760000000001
13027,2021,68284.53452356151,4.8998800000000005
13027,2022,68576.43162369366,3.30024
13027,2023,68500.85848222741,3.30024
13027,2024,70875.25820414328,3.50024
13027,2025,70875.25820414328,3.50024
13027,2026,70875.25820414328,3.50024
13028,2012,53624.296362037654,11.2
13028,2013,56126.3579799842,10.1
13028,2014,54678.89544395419,8.1
13028,2015,56504.3233895374,7.2
13028,2016,55671.90441527147,6.3
13028,2017,56777.96428091849,6.2
13028,2018,55456.851890978236,5.3
13028,2019,57368.76363111756,5.1
13028,2020,57301.370796083436,8.5
13028,2021,57955.85119905093,5.4
13028,2022,56270.476674286685,4.0
13028,2023,58899.55805885197,4.0
13028,2024,60986.247411352015,4.1
13028,2025,60986.247411352015,4.1
13028,2026,60986.247411352015,4.1
13029,2012,61003.667577721004,8.0
13029,2013,60915.81558337379,7.0
13029,2014,62637.10770151493,5.6
13029,2015,65126.68902206701,4.9
13029,2016,64806.75601635268,4.5
13029,2017,64887.42305979865,4.6
13029,2018,65037.008769661305,3.9
13029,2019,66628.84060983625,3.7
13029,2020,66054.48548979583,7.9
13029,2021,68319.41333887054,4.9
13029,2022,68610.05628868785,3.3
13029,2023,68534.43543196669,3.3
13029,2024,70909.98314219304,3.5
13029,2025,70909.98314219304,3.5
13029,2026,70909.98314219304,3.5
13030,2012,46479.63299096521,8.30354
13030,2013,46380.33698689732,7.404719999999999
13030,2014,47662.49909603803,6.00472
13030,2015,48950.475769358614,5.30472
13030,2016,48398.61405716138,4.95531
13030,2017,49029.12617504426,5.0553099999999995
13030,2018,49443.495969376934,4.355309999999999
13030,2019,50137.183601479395,4.054130000000001
13030,2020,49466.72392800411,7.84941
13030,2021,50830.08287522422,4.84941
13030,2022,51896.47730020702,3.40118
13030,2023,51776.954410229955,3.50236
13030,2024,53145.597980672086,3.65177
13030,2025,53145.597980672086,3.65177
13030,2026,53145.597980672086,3.65177
13031,2012,61003.667577721004,8.0
13031,2013,60915.81558337379,7.0
13031,2014,62637.10770151493,5.6
13031,2015,65126.68902206701,4.9
13031,2016,64806.75601635268,4.5
13031,2017,64887.42305979865,4.6
13031,2018,65037.008769661305,3.9
13031,2019,66628.84060983625,3.7
13031,2020,66054.48548979583,7.9
13031,2021,68319.41333887054,4.9
13031,2022,68610.05628868785,3.3
13031,2023,68534.43543196669,3.3
13031,2024,70909.98314219304,3.5
13031,2025,70909.98314219304,3.5
13031,2026,70909.98314219304,3.5
13032,2012,32409.867659147236,8.59822
13032,2013,32294.691041896076,7.79822
13032,2014,33140.18932503661,6.39733
13032,2015,33256.52360410317,5.696440000000001
13032,2016,32493.27940325741,5.39555
13032,2017,33649.903931996676,5.49466
13032,2018,34322.65619737835,4.7955499999999995
13032,2019,34151.44113891097,4.39644
13032,2020,33392.84337359147,7.79911
13032,2021,33879.11273314148,4.80267
13032,2022,35695.90704089909,3.5008899999999996
13032,2023,35539.2434306232,3.69822
13032,2024,35929.5224850837,3.7991099999999998
13032,2025,35929.5224850837,3.7991099999999998
13032,2026,35929.5224850837,3.7991099999999998
13033,2012,35149.70767586597,8.4
13033,2013,36580.11601309254,7.6
13033,2014,37819.28352981486,6.0
13033,2015,37270.699051679025,5.4
13033,2016,36399.7143886373,5.2
13033,2017,36150.492699788476,5.0
13033,2018,36311.40168990721,4.5
13033,2019,37689.12506372799,4.2
13033,2020,37867.59202111594,7.7
13033,2021,39253.733914679884,4.8
13033,2022,40589.50212686267,3.5
13033,2023,40553.64398256788,3.5
13033,2024,41972.5347673904,3.7
13033,2025,41972.5347673904,3.7
13033,2026,41972.5347673904,3.7
13034,2012,35149.70767586597,8.4
13034,2013,36580.11601309254,7.6
13034,2014,37819.28352981486,6.0
13034,2015,37270.699051679025,5.4
13034,2016,36399.7143886373,5.2
13034,2017,36150.492699788476,5.0
13034,2018,36311.40168990721,4.5
13034,2019,37689.12506372799,4.2
13034,2020,37867.59202111594,7.7
13034,2021,39253.733914679884,4.8
13034,2022,40589.50212686267,3.5
13034,2023,40553.64398256788,3.5
13034,2024,41972.5347673904,3.7
13034,2025,41972.5347673904,3.7
13034,2026,41972.5347673904,3.7
13035,2012,33362.354076775206,8.577679999999999
13035,2013,33252.72249642469,7.770239999999999
13035,2014,34138.2874497791,6.37024
13035,2015,34341.04340098054,5.67024
13035,2016,33579.71692105839,5.36652
13035,2017,34706.817721507425,5.46652
13035,2018,35360.32538536838,4.76652
13035,2019,35242.86044054196,4.37396
13035,2020,34485.60462066543,7.803719999999999
13035,2021,35034.71800303605,4.80372
13035,2022,36801.726875544264,3.49256
13035,2023,36642.554175338635,3.68512
13035,2024,37101.81940724072,3.7888399999999995
13035,2025,37101.81940724072,3.7888399999999995
13035,2026,37101.81940724072,3.7888399999999995
13036,2012,53624.296362037654,11.2
13036,2013,56126.3579799842,10.1
13036,2014,54678.89544395419,8.1
13036,2015,56504.3233895374,7.2
13036,2016,55671.90441527147,6.3
13036,2017,56777.96428091849,6.2
13036,2018,55456.851890978236,5.3
13036,2019,57368.76363111756,5.1
13036,2020,57301.370796083436,8.5
13036,2021,57955.85119905093,5.4
13036,2022,56270.476674286685,4.0
13036,2023,58899.55805885197,4.0
13036,2024,60986.247411352015,4.1
13036,2025,60986.247411352015,4.1
13036,2026,60986.247411352015,4.1
13037,2012,33695.38195028058,8.57072
13037,2013,33586.01277458071,7.76096
13037,2014,34481.646729920496,6.36096
13037,2015,34711.95479400568,5.66096
13037,2016,33955.94630774869,5.35608
13037,2017,35070.439472571175,5.45608
13037,2018,35717.87578758878,4.75608
13037,2019,35621.004779931056,4.36584
13037,2020,34865.95258294411,7.80488
13037,2021,35435.73842876899,4.80488
13037,2022,37184.95976003998,3.49024
13037,2023,37026.79370855103,3.68048
13037,2024,37509.14668115582,3.78536
13037,2025,37509.14668115582,3.78536
13037,2026,37509.14668115582,3.78536
13039,2012,61003.667577721004,8.0
13039,2013,60915.81558337379,7.0
13039,2014,62637.10770151493,5.6
13039,2015,65126.68902206701,4.9
13039,2016,64806.75601635268,4.5
13039,2017,64887.42305979865,4.6
13039,2018,65037.008769661305,3.9
13039,2019,66628.84060983625,3.7
13039,2020,66054.48548979583,7.9
13039,2021,68319.41333887054,4.9
13039,2022,68610.05628868785,3.3
13039,2023,68534.43543196669,3.3
13039,2024,70909.98314219304,3.5
13039,2025,70909.98314219304,3.5
13039,2026,70909.98314219304,3.5
13040,2012,37368.76972700929,8.8
13040,2013,38363.82906898213,7.9637
13040,2014,38862.22146545245,6.48548
13040,2015,40194.01164245005,5.87096
13040,2016,38319.39402029749,5.48548
13040,2017,38154.84415633089,5.5
13040,2018,38784.62075960722,4.8
13040,2019,38528.353681296016,4.49274
13040,2020,38137.82660271816,7.45644
13040,2021,38737.6002005764,4.878220000000001
13040,2022,39383.7265606013,3.6782200000000005
13040,2023,39379.87121268472,4.04918
13040,2024,39950.96382409286,4.14192
13040,2025,39950.96382409286,4.14192
13040,2026,39950.96382409286,4.14192
13041,2012,61003.667577721004,8.0
13041,2013,60915.81558337379,7.0
13041,2014,62637.10770151493,5.6
13041,2015,65126.68902206701,4.9
13041,2016,64806.75601635268,4.5
13041,2017,64887.42305979865,4.6
13041,2018,65037.008769661305,3.9
13041,2019,66628.84060983625,3.7
13041,2020,66054.48548979583,7.9
13041,2021,68319.41333887054,4.9
13041,2022,68610.05628868785,3.3
13041,2023,68534.43543196669,3.3
13041,2024,70909.98314219304,3.5
13041,2025,70909.98314219304,3.5
13041,2026,70909.98314219304,3.5
13042,2012,49183.29662681043,9.71124
13042,2013,50015.277122953325,8.77075
13042,2014,49326.5408675106,7.0366
13042,2015,50357.82095290124,6.189769999999999
13042,2016,50458.41449887644,5.555619999999999
13042,2017,50945.51873263036,5.508789999999999
13042,2018,50671.18725266363,4.7683
13042,2019,52203.3385755163,4.515129999999999
13042,2020,52107.39943665538,8.074639999999999
13042,2021,52876.741487672916,5.240489999999999
13042,2022,52623.76220995591,3.78732
13042,2023,54111.36827250276,3.7341499999999996
13042,2024,55595.31222747314,3.88732
13042,2025,55595.31222747314,3.88732
13042,2026,55595.31222747314,3.88732
13044,2012,53624.296362037654,11.2
13044,2013,56126.3579799842,10.1
13044,2014,54678.89544395419,8.1
13044,2015,56504.3233895374,7.2
13044,2016,55671.90441527147,6.3
13044,2017,56777.96428091849,6.2
13044,2018,55456.851890978236,5.3
13044,2019,57368.76363111756,5.1
13044,2020,57301.370796083436,8.5
13044,2021,57955.85119905093,5.4
13044,2022,56270.476674286685,4.0
13044,2023,58899.55805885197,4.0
13044,2024,60986.247411352015,4.1
13044,2025,60986.247411352015,4.1
13044,2026,60986.247411352015,4.1
13045,2012,37588.17430117732,8.743780000000001
13045,2013,38478.59344271832,7.94179
13045,2014,38858.710118673895,6.45124
13045,2015,40091.420052277885,5.86264
13045,2016,37967.573086232056,5.468230000000001
13045,2017,37839.86666335997,5.46642
